,last_update,timestamp,tests_performed,abbreviation_canton,name_canton,number_canton,lat,long,total_positive_cases,total_currently_positive_cases,new_hosp,total_hospitalized,intensive_care,total_currently_positive_per_100k,deaths_per_100k,released,ncumul_ICU_intub,deaths,ncumul_vent,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,TotalPosTests1,ninst_ICU_intub,ncumul_ICF,ncumul_confirmed_non_resident,current_hosp_non_resident,current_hosp_resident,new_positive_cases,new_deaths,source,doubling_time_total_positive,doubling_time_fatalities
685,2020-09-09 19:06:17,2020-03-31 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,70,70,-1,7,1,162.79,,,0,,,,,,,,,,,,,7,0,http://www.nw.ch/coronastatistik,9.185764,0.0
711,2020-09-09 19:06:17,2020-04-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,70,70,2,9,2,162.79,,,0,,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,13.354861,0.0
738,2020-09-09 19:06:17,2020-04-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,76,76,0,9,2,176.74,,,0,,,,,,,,,,,,,6,0,http://www.nw.ch/coronastatistik,10.716556,0.0
765,2020-09-09 19:06:17,2020-04-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,79,79,1,10,2,183.72,,,0,,,,,,,,,,,,,3,0,http://www.nw.ch/coronastatistik,11.872601,0.0
791,2020-09-09 19:06:17,2020-04-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,80,80,0,10,2,186.05,,,0,,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,14.507548,0.0
815,2020-09-09 19:06:17,2020-04-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,80,80,-1,9,2,186.05,,,0,,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,25.954465,0.0
841,2020-09-09 19:06:17,2020-04-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,86,86,2,11,2,200.0,,,0,,,,,,,,,,,,,6,0,http://www.nw.ch/coronastatistik,16.836052,0.0
868,2020-09-09 19:06:17,2020-04-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,87,87,-2,9,2,202.33,,,0,,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,25.638924,0.0
895,2020-09-09 19:06:17,2020-04-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,93,93,0,9,1,216.28,,,0,,,,,,,,,,,,,6,0,http://www.nw.ch/coronastatistik,21.242421,0.0
922,2020-09-09 19:06:17,2020-04-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,96,96,0,9,1,223.26,,,0,,,,,,,,,,,,,3,0,http://www.nw.ch/coronastatistik,19.00892,0.0
948,2020-09-09 19:06:17,2020-04-10 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,100,100,-2,7,1,232.56,,,0,,,,,,,,,,,,,4,0,http://www.nw.ch/coronastatistik,15.531419,0.0
974,2020-09-09 19:06:17,2020-04-11 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,103,103,1,8,2,239.53,2.326,,0,1,,,,,,,,,,,,3,0,http://www.nw.ch/coronastatistik,19.213346,0.0
998,2020-09-09 19:06:17,2020-04-12 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,104,104,-1,7,2,241.86,2.326,,0,1,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,19.417761,0.0
1024,2020-09-09 19:06:17,2020-04-13 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,104,104,0,7,2,241.86,2.326,,0,1,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,31.00181,0.0
1050,2020-09-09 19:06:17,2020-04-14 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,105,105,0,7,2,244.19,2.326,,0,1,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,38.67484,0.0
1077,2020-09-09 19:06:17,2020-04-15 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,106,106,0,7,2,246.51,4.651,,0,2,,,,,,,,,,,,1,1,http://www.nw.ch/coronastatistik,59.478305,0.0
1104,2020-09-09 19:06:17,2020-04-16 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,106,106,-2,5,2,246.51,4.651,,0,2,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,120.714842,5.0
1131,2020-09-09 19:06:17,2020-04-17 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,107,107,-1,4,2,248.84,6.977,,0,3,,,,,,,,,,,,1,1,http://www.nw.ch/coronastatistik,121.870166,3.154649
1156,2020-09-09 19:06:17,2020-04-18 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,2,251.16,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,91.831102,3.154649
1181,2020-09-09 19:06:17,2020-04-19 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,2,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,123.025489,3.154649
1207,2020-09-09 19:06:17,2020-04-20 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,2,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,185.411472,8.547556
1234,2020-09-09 19:06:17,2020-04-21 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,1,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,185.411472,8.547556
1261,2020-09-09 19:06:17,2020-04-22 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,1,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,372.563923,
1288,2020-09-09 19:06:17,2020-04-23 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,4,1,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
1315,2020-09-09 19:06:17,2020-04-24 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,-1,3,0,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
1340,2020-09-09 19:06:17,2020-04-25 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,108,108,0,3,0,251.16,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
1363,2020-09-09 19:06:17,2020-04-26 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,110,110,0,3,0,255.81,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,188.877307,
1389,2020-09-09 19:06:17,2020-04-27 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,110,110,-1,2,0,255.81,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,188.877307,
1416,2020-09-09 19:06:17,2020-04-28 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,111,111,0,2,0,258.14,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,126.491447,
1443,2020-09-09 19:06:17,2020-04-29 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,111,111,0,2,0,258.14,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,126.491447,
1470,2020-09-09 19:06:17,2020-04-30 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,-1,1,0,262.79,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,76.579693,
1497,2020-09-09 19:06:17,2020-05-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,128.80208,
1523,2020-09-09 19:06:17,2020-05-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,128.80208,
1547,2020-09-09 19:06:17,2020-05-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,194.076053,
1572,2020-09-09 19:06:17,2020-05-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,194.076053,
1599,2020-09-09 19:06:17,2020-05-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
1626,2020-09-09 19:06:17,2020-05-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,113,113,0,1,0,262.79,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
1652,2020-09-09 19:06:17,2020-05-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,115,115,0,1,0,267.44,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,197.541879,
1678,2020-09-09 19:06:17,2020-05-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,115,115,-1,0,0,267.44,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,197.541879,
1704,2020-09-09 19:06:17,2020-05-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,115,115,1,1,0,267.44,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,197.541879,
1726,2020-09-09 19:06:17,2020-05-10 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,115,115,0,1,0,267.44,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,197.541879,
1749,2020-09-09 19:06:17,2020-05-11 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,117,117,-1,0,0,272.09,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,99.629861,
1776,2020-09-09 19:06:17,2020-05-12 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,118,118,0,0,0,274.42,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,134.57864,
1801,2020-09-09 19:06:17,2020-05-13 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,120,120,0,0,0,279.07,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,81.432502,
1827,2020-09-09 19:06:17,2020-05-14 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,122,122,0,0,0,283.72,6.977,,0,3,,,,,,,,,,,,2,0,http://www.nw.ch/coronastatistik,58.652893,
1853,2020-09-09 19:06:17,2020-05-15 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,122,122,0,0,0,283.72,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,58.652893,
1876,2020-09-09 19:06:17,2020-05-16 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,69.300275,
1896,2020-09-09 19:06:17,2020-05-17 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,83.51225,
1919,2020-09-09 19:06:17,2020-05-18 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,140.355173,
1944,2020-09-09 19:06:17,2020-05-19 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,424.55029,
1971,2020-09-09 19:06:17,2020-05-20 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,424.55029,
1995,2020-09-09 19:06:17,2020-05-21 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2019,2020-09-09 19:06:17,2020-05-22 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2039,2020-09-09 19:06:17,2020-05-23 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2059,2020-09-09 19:06:17,2020-05-24 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2082,2020-09-09 19:06:17,2020-05-25 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2107,2020-09-09 19:06:17,2020-05-26 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2134,2020-09-09 19:06:17,2020-05-27 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2160,2020-09-09 19:06:17,2020-05-28 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2187,2020-09-09 19:06:17,2020-05-29 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,123,123,0,0,0,286.05,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2210,2020-09-09 19:06:17,2020-05-30 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,428.016045,
2229,2020-09-09 19:06:17,2020-05-31 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,1,1,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,428.016045,
2249,2020-09-09 19:06:17,2020-06-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,1,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,428.016045,
2271,2020-09-09 19:06:17,2020-06-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,-1,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,428.016045,
2297,2020-09-09 19:06:17,2020-06-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,428.016045,
2322,2020-09-09 19:06:17,2020-06-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2346,2020-09-09 19:06:17,2020-06-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2366,2020-09-09 19:06:17,2020-06-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2385,2020-09-09 19:06:17,2020-06-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2407,2020-09-09 19:06:17,2020-06-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2432,2020-09-09 19:06:17,2020-06-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2456,2020-09-09 19:06:17,2020-06-10 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2479,2020-09-09 19:06:17,2020-06-11 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2501,2020-09-09 19:06:17,2020-06-12 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2520,2020-09-09 19:06:17,2020-06-13 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2540,2020-09-09 19:06:17,2020-06-14 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2562,2020-09-09 19:06:17,2020-06-15 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2587,2020-09-09 19:06:17,2020-06-16 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2611,2020-09-09 19:06:17,2020-06-17 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2635,2020-09-09 19:06:17,2020-06-18 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2660,2020-09-09 19:06:17,2020-06-19 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2681,2020-09-09 19:06:17,2020-06-20 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2700,2020-09-09 19:06:17,2020-06-21 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2722,2020-09-09 19:06:17,2020-06-22 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2747,2020-09-09 19:06:17,2020-06-23 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2772,2020-09-09 19:06:17,2020-06-24 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2797,2020-09-09 19:06:17,2020-06-25 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2823,2020-09-09 19:06:17,2020-06-26 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2846,2020-09-09 19:06:17,2020-06-27 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2865,2020-09-09 19:06:17,2020-06-28 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2887,2020-09-09 19:06:17,2020-06-29 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2913,2020-09-09 19:06:17,2020-06-30 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2940,2020-09-09 19:06:17,2020-07-01 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2966,2020-09-09 19:06:17,2020-07-02 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
2992,2020-09-09 19:06:17,2020-07-03 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3013,2020-09-09 19:06:17,2020-07-04 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3032,2020-09-09 19:06:17,2020-07-05 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3057,2020-09-09 19:06:17,2020-07-06 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3082,2020-09-09 19:06:17,2020-07-07 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,124,124,0,0,0,288.37,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,,
3108,2020-09-09 19:06:17,2020-07-08 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,125,125,0,0,0,290.7,6.977,,0,3,,,,,,,,,,,,1,0,http://www.nw.ch/coronastatistik,431.4818,
3133,2020-09-09 19:06:17,2020-07-09 01:00:00,,NW,Nidwalden,07,46.926755,8.405302,125,125,0,0,0,290.7,6.977,,0,3,,,,,,,,,,,,0,0,http://www.nw.ch/coronastatistik,431.4818,
